Order_Date,Region,Product_ID,Category,Sub_Category,Sales,Profit,Inventory_Days
2021-06-21,South,P00182,Clothing,Pants,407.06,71.31,362
2021-04-08,East,P00120,Groceries,Vegetables,634.41,112.27,129
2020-02-29,West,P00117,Furniture,Tables,373.46,-74.72,42
2021-11-21,East,P00974,Toys,Board Games,252.44,-26.63,72
2023-08-08,East,P00787,Groceries,Vegetables,406.73,33.57,314
2021-07-29,North,P00873,Toys,Board Games,956.84,218.59,315
2022-12-31,East,P00260,Groceries,Vegetables,513.91,-24.18,65
2020-12-15,North,P00168,Toys,Puzzles,173.91,-8.38,220
2022-11-28,West,P00390,Electronics,Phones,741,362.8,252
2020-08-24,West,P00348,Toys,Board Games,695.31,1.79,4
2022-02-24,North,P00847,Toys,Board Games,570.56,248.69,153
2022-11-16,South,P00883,Furniture,Chairs,630.45,255.52,321
2023-05-20,North,P00901,Electronics,Phones,794.31,-184.47,342
2022-08-25,West,P00348,Electronics,Laptops,759.3,368.36,112
2022-03-29,East,P00164,Clothing,Shoes,966.32,-139.04,230
2022-10-02,West,P00559,Clothing,Shoes,901.51,127.4,253
2024-02-02,West,P00134,Clothing,Shoes,304.54,40.63,122
2020-11-12,North,P00188,Groceries,Beverages,105.75,31.2,135
2022-02-09,North,P00530,Clothing,Shirts,487.94,54.77,100
2020-03-04,West,P00090,Toys,Action Figures,472.89,176.68,196
2023-09-27,East,P00324,Clothing,Shoes,299.09,61.21,133
2023-12-22,West,P00467,Furniture,Beds,47.88,19.05,214
2020-11-03,North,P00168,Toys,Puzzles,239.66,116.9,60
2021-04-23,East,P00445,Electronics,Laptops,772.27,111.5,220
2021-11-23,West,P00543,Electronics,Laptops,477.16,28.3,212
2021-10-30,West,P00003,Toys,Board Games,728.68,3.63,77
2021-09-23,North,P00712,Clothing,Shoes,298.59,-12.84,214
2024-01-18,South,P00323,Groceries,Vegetables,0,155.59,88
2022-01-21,East,P00905,Electronics,Accessories,657.81,264.68,198
2022-08-24,West,P00174,Toys,Board Games,982.78,-49.72,221
2020-04-01,South,P00759,Groceries,Vegetables,20.89,7.88,77
2021-01-25,West,P00496,Clothing,Shirts,896.41,132.63,65
2021-02-27,North,P00175,Furniture,Beds,745.21,78,164
2020-05-25,West,P00733,Furniture,Chairs,337.74,-5.15,0
2020-09-30,South,P00131,Toys,Board Games,844.2,143.05,120
2022-11-17,East,P00319,Electronics,Accessories,96.11,7.28,312
2023-05-15,North,P00243,Furniture,Tables,386.93,-78.73,293
2021-07-14,South,P00010,Clothing,Pants,932.07,332.98,12
2020-05-07,South,P00601,Furniture,Beds,145.42,-26.77,154
2023-08-09,East,P00956,Clothing,Pants,620.13,-128.71,144
2021-07-23,West,P00541,Clothing,Shoes,190.52,23.27,348
2022-08-14,West,P00584,Clothing,Pants,459.13,123.66,0
2023-01-13,West,P00756,Clothing,Pants,304.44,129.25,62
2023-09-05,West,P00466,Clothing,Shoes,215.95,29.47,109
2020-02-21,North,P00642,Furniture,Tables,141.89,14.42,99
2021-05-22,East,P00813,Electronics,Laptops,226.59,89.96,229
2021-11-30,East,P00379,Electronics,Accessories,271.87,-44.46,112
2023-08-25,East,P00345,Toys,Action Figures,322.05,89.13,102
2022-05-19,North,P00149,Clothing,Shoes,934.56,-5.4,248
2022-10-10,South,P00323,Furniture,Tables,676.47,92.54,343
2020-03-25,South,P00029,Groceries,Fruits,891.51,-265.19,338
2023-05-30,East,P00734,Furniture,Beds,815.52,-162.57,240
2021-10-14,West,P00336,Toys,Board Games,490,-9.83,353
2020-01-31,West,P00702,Toys,Action Figures,816.55,49.57,0
2023-10-14,East,P00893,Electronics,Accessories,11.59,-0.02,264
2020-10-30,South,P00046,Groceries,Beverages,147.4,37.11,202
2021-03-04,North,P00228,Groceries,Beverages,93.63,0,355
2020-07-29,West,P00215,Toys,Action Figures,217.53,95.73,143
2023-04-01,West,P00405,Furniture,Beds,124.01,-12.41,271
2022-09-23,West,P00783,Clothing,Shoes,470.66,204.6,48
2022-09-02,West,P00812,Groceries,Beverages,289.03,49.45,179
2020-02-29,East,P00906,Clothing,Shirts,125.56,-34.04,360
2021-07-05,South,P00256,Furniture,Tables,990.47,258.61,49
2020-04-07,North,P00702,Furniture,Beds,411.54,-13.34,85
2020-11-28,North,P00405,Groceries,Fruits,331.76,42.16,98
2022-11-07,East,P00635,Furniture,Beds,47.71,0,249
2023-12-12,North,P00968,Toys,Board Games,0,131.66,228
2023-08-31,South,P00113,Clothing,Pants,908.19,-173.97,258
2024-01-23,South,P00929,Groceries,Fruits,537.31,-64.78,303
2021-05-09,South,P00909,Clothing,Pants,669.85,19.46,99
2022-07-18,North,P00029,Furniture,Tables,969.76,421.79,327
2022-08-22,North,P00241,Electronics,Phones,471.46,191.3,114
2023-04-28,South,P00546,Groceries,Beverages,342.33,105.59,44
2022-02-01,South,P00991,Groceries,Beverages,434.68,203.2,0
2024-01-19,West,P00402,Toys,Action Figures,111.86,8.88,255
2022-09-11,South,P00714,Electronics,Phones,897.72,356.75,27
2020-06-17,West,P00361,Groceries,Fruits,678.95,-82.57,306
2020-09-25,East,P00202,Electronics,Accessories,78.75,13.91,354
2020-01-07,South,P00758,Toys,Action Figures,914.24,266.49,293
2022-06-11,South,P00583,Groceries,Fruits,306.67,77.18,12
2020-05-16,East,P00802,Toys,Action Figures,321.42,65.16,54
2023-07-15,South,P00279,Groceries,Fruits,872.58,-213.88,58
2023-10-31,East,P00165,Furniture,Beds,962.72,-277.39,248
2020-05-05,West,P00731,Toys,Puzzles,885.4,18.32,268
2023-05-05,West,P00712,Groceries,Beverages,24.83,-6.05,316
2023-10-08,North,P00871,Toys,Board Games,918.87,-95.18,300
2020-02-20,East,P00719,Clothing,Shoes,695.29,246.92,16
2020-06-04,East,P00161,Clothing,Shoes,832.17,-151.47,89
2020-09-21,East,P00150,Furniture,Tables,142.68,-9.34,361
2023-01-27,North,P00383,Clothing,Pants,936.21,306.81,286
2024-01-23,East,P00567,Furniture,Beds,0,90.6,0
2023-11-30,East,P00591,Electronics,Phones,463.3,49.13,301
2020-03-03,North,P00385,Clothing,Shoes,0,2.57,336
2023-05-25,West,P00731,Toys,Puzzles,539.36,-18.45,318
2022-11-25,South,P00376,Clothing,Shoes,562.53,-68.24,6
2024-02-06,East,P00956,Furniture,Beds,112.44,7.97,260
2023-03-18,East,P00226,Electronics,Phones,21.99,-0.75,100
2022-01-28,West,P00885,Electronics,Accessories,411.09,-110.73,224
2021-07-29,South,P00791,Groceries,Fruits,670.25,305.48,217
2023-11-02,South,P00023,Electronics,Laptops,588.35,121.83,322
2022-02-07,West,P00009,Clothing,Shoes,827.56,305.16,80
2022-05-12,South,P00555,Groceries,Beverages,365.89,-64.44,151
2023-01-26,North,P00664,Clothing,Pants,983.36,459.94,349
2020-08-04,North,P00546,Furniture,Beds,755.1,267.03,259
2022-03-16,East,P00548,Toys,Action Figures,522.21,5.99,2
2022-02-08,East,P00547,Groceries,Beverages,993.08,-152.41,5
2022-01-10,West,P00900,Electronics,Laptops,495.56,182.73,138
2023-03-03,West,P00476,Electronics,Laptops,988.41,332.02,289
2020-03-25,0,P00084,Furniture,Tables,663.21,-61.49,258
2021-05-18,South,P00752,Furniture,Tables,698.67,318.44,289
2022-05-31,North,P00120,Toys,Board Games,111.45,-8.28,149
2020-07-15,East,P00373,Groceries,Vegetables,158.36,0,223
2020-11-24,West,P00602,Furniture,Beds,902.18,430.28,302
2022-02-08,North,P00601,Groceries,Vegetables,718.8,62.03,76
2022-10-15,South,P00724,Toys,Action Figures,103.88,0,355
2020-07-10,South,P00802,Electronics,Laptops,258.81,110.7,110
2021-04-17,North,P00637,Electronics,Accessories,425.42,0,296
2023-01-02,South,P00756,Groceries,Vegetables,900.97,-64.07,197
2022-09-26,South,P00199,Electronics,Phones,423.74,-104.66,183
2020-08-19,East,P00301,Toys,Puzzles,149.67,47.21,206
2022-08-30,East,P00928,Toys,Action Figures,87.73,31.6,104
2022-01-24,East,P00614,Groceries,Vegetables,627.8,-68.3,298
2023-11-08,East,P00676,Furniture,Tables,700.83,-191.13,354
2021-03-22,South,P00949,Clothing,Shirts,526.14,-2.21,87
2021-12-10,North,P00872,Furniture,Tables,391.63,-9.29,32
2022-03-26,South,P00742,Electronics,Laptops,459.55,19.76,94
2020-10-11,West,P00848,Groceries,Beverages,712.64,249.04,244
2023-03-15,West,P00061,Groceries,Beverages,82.77,-12.14,320
2021-06-30,North,P00939,Groceries,Beverages,902.7,-152.64,327
2021-06-25,East,P00620,Electronics,Laptops,52.65,0,155
2020-11-29,West,P00339,Clothing,Shirts,263.14,81.8,272
2023-03-29,South,P00060,Electronics,Laptops,81.21,-11.6,227
2022-03-29,South,P00938,Toys,Puzzles,630.46,156.44,360
2020-12-08,East,P00558,Electronics,Laptops,926.67,253.22,112
2020-03-17,North,P00027,Toys,Action Figures,59.96,-16.2,23
2021-10-21,South,P00869,Clothing,Shirts,847.77,300.61,283
2021-12-25,East,P00072,Groceries,Fruits,363.87,134.02,169
2022-01-23,North,P00337,Electronics,Phones,692.95,-36.57,314
2022-05-04,North,P00207,Electronics,Phones,982.08,331.66,220
2021-10-14,South,P00018,Furniture,Beds,664.73,-139.28,71
2021-01-01,West,P00373,Groceries,Fruits,765.56,-81.84,297
2022-05-22,East,P00176,Furniture,Beds,582.69,284.94,168
2021-09-12,West,P00341,Clothing,Shoes,365.57,-10.36,248
2022-05-02,East,P00640,Clothing,Shoes,392.59,118.81,55
2021-03-16,South,P00202,Groceries,Vegetables,29.79,-7.61,105
2020-10-25,North,P00255,Furniture,Tables,225.82,33.04,60
2022-10-16,West,P00513,Groceries,Fruits,576.93,27.24,212
2022-12-11,West,P00038,Electronics,Accessories,847.77,-37.42,209
2021-07-10,East,P00393,Toys,Action Figures,475.71,-36.64,340
2020-09-15,South,P00231,Furniture,Tables,21.98,5.79,214
2020-08-02,East,P00024,Furniture,Tables,640.07,-11.87,296
2023-04-01,South,P00140,Electronics,Accessories,713.18,144.02,282
2024-02-06,North,P00746,Toys,Action Figures,260.5,-69.37,96
2024-01-02,East,P00825,Furniture,Chairs,0,-71.36,136
2021-06-29,North,P00969,Electronics,Phones,106.14,50.96,333
2023-07-13,North,P00836,Furniture,Chairs,442.37,190.43,101
2020-12-18,West,P00178,Toys,Action Figures,939.84,172.19,106
2020-07-09,West,P00049,Toys,Board Games,838.27,-142.02,273
2020-12-20,South,P00319,Electronics,Phones,871.32,63.39,245
2023-01-04,North,P00193,Toys,Board Games,78.95,12.93,24
2020-09-21,South,P00156,Furniture,Tables,208.05,15.74,355
2022-03-10,North,P00884,Electronics,Accessories,777.36,236.73,323
2021-08-20,East,P00849,Toys,Board Games,217.24,63.25,148
2023-10-14,West,P00724,Toys,Puzzles,515.65,215.6,130
2021-10-19,West,P00694,Groceries,Vegetables,588,-145.33,0
2021-09-20,West,P00278,Groceries,Beverages,456.88,67.88,105
2021-09-13,West,P00766,Toys,Action Figures,170.21,21.82,271
2023-09-19,South,P00904,Furniture,Chairs,729.37,-94.2,346
2020-04-18,North,P00298,Groceries,Vegetables,82.91,-24.45,245
2022-08-15,South,P00701,Groceries,Beverages,189.22,-13.84,149
2021-10-19,West,P00169,Groceries,Fruits,288.97,57.95,182
2020-06-21,North,P00401,Groceries,Vegetables,241.99,26.96,7
2020-04-17,East,P00523,Clothing,Shirts,67.91,6.05,283
2023-08-28,East,P00036,Electronics,Laptops,345.17,115.55,188
2023-06-15,South,P00685,Clothing,Shoes,741.04,339.92,326
2021-01-31,West,P00571,Groceries,Fruits,273.57,-8.54,182
2023-03-26,East,P00818,Groceries,Beverages,704.76,-112.15,203
2021-09-27,West,P00134,Furniture,Tables,408.1,140.76,267
2020-08-15,South,P00335,Groceries,Beverages,30.32,9.9,18
2023-07-16,West,P00162,Electronics,Laptops,149.64,23.92,34
2023-12-28,South,P00501,Groceries,Vegetables,513.42,30.78,300
2023-01-30,West,P00479,Toys,Puzzles,60.44,5.93,247
2022-01-16,North,P00289,Furniture,Beds,634.4,-168.14,212
2023-04-24,South,P00533,Electronics,Phones,0,-82.79,228
2022-09-11,South,P00214,Clothing,Shoes,674.38,-193.3,209
2020-03-29,South,P00375,Toys,Board Games,996.85,-272.22,106
2021-10-22,South,P00513,Furniture,Chairs,590.85,-74.94,271
2023-10-24,West,P00366,Clothing,Shoes,588.1,3.97,66
2023-07-05,South,P00771,Clothing,Shoes,462.75,-58.99,0
2022-11-16,West,P00030,Toys,Board Games,865.55,277.41,72
2020-09-21,West,P00560,Groceries,Fruits,578.85,-116.28,44
2020-04-17,West,P00558,Groceries,Beverages,418.05,186.29,78
2023-02-04,South,P00120,Groceries,Beverages,58.79,15.46,61
2020-08-24,West,P00470,Clothing,Shirts,886.77,231.95,180
2020-04-02,West,P00925,Furniture,Chairs,841.5,-209.47,51
2020-08-03,West,P00828,Groceries,Vegetables,261.88,111.53,11
2020-03-01,East,P00817,Furniture,Beds,513.1,-149.13,290
2020-05-28,North,P00598,Clothing,Shoes,863.39,274.23,256
2022-05-25,North,P00008,Groceries,Vegetables,366.85,28.81,278
2022-01-26,East,P00157,Toys,Board Games,609.17,266.47,270
2023-12-28,West,P00339,Toys,Board Games,873.03,267.18,199
2021-11-22,South,P00330,Furniture,Tables,66.15,15.29,13
2022-03-24,South,P00497,Clothing,Shoes,598.07,233.55,162
2020-11-15,East,P00387,Clothing,Shoes,471.29,-77.11,51
2020-01-02,North,P00164,Clothing,Shirts,702.6,194.91,123
2021-01-29,North,P00615,Electronics,Phones,37.91,1.01,216
2022-10-07,West,P00753,Groceries,Vegetables,708.94,246.68,82
2023-09-01,West,P00498,Toys,Board Games,358.55,-2.77,239
2022-06-16,South,P00819,Groceries,Beverages,984.33,417.82,18
2020-04-07,South,P00903,Clothing,Shoes,309.15,92.94,74
2021-10-22,South,P00184,Clothing,Shirts,812.31,-225.19,264
2021-05-16,North,P00328,Electronics,Laptops,954.3,57.88,206
2021-08-17,East,P00398,Toys,Action Figures,118.68,25.87,346
2023-11-10,West,P00767,Groceries,Fruits,273.08,-69,95
2021-04-15,South,P00359,Clothing,Pants,801.33,224.64,114
2020-01-15,North,P00730,Toys,Action Figures,471.37,59.94,2
2022-09-10,West,P00291,Groceries,Vegetables,312.06,5.95,117
2020-10-16,South,P00690,Electronics,Phones,800.36,257.63,297
2021-09-11,North,P00333,Furniture,Tables,358.82,35.57,87
2020-09-20,North,P00449,Groceries,Vegetables,335.06,-40.29,305
2020-08-21,South,P00149,Clothing,Shirts,193.3,-32.72,278
2023-12-04,North,P00937,Clothing,Shoes,580.41,102.02,233
2020-02-21,North,P00211,Groceries,Beverages,255.09,-57.68,291
2021-07-06,West,P00096,Electronics,Accessories,180.88,54.48,252
2020-06-06,West,P00204,Toys,Puzzles,133.06,-0.24,317
2020-03-10,West,P00210,Toys,Board Games,878.1,13.54,139
2024-02-02,West,P00014,Electronics,Laptops,96.98,26.19,77
2024-01-16,West,P00282,Furniture,Chairs,127.49,33.18,258
2020-08-07,South,P00978,Clothing,Shirts,195.45,40.46,277
2023-01-01,East,P00074,Clothing,Pants,655.41,-182.95,101
2021-03-02,East,P00486,Clothing,Shirts,907.38,-270.58,75
2020-01-05,West,P00949,Toys,Puzzles,0,-17.09,240
2020-10-17,West,P00011,Electronics,Phones,20.07,3.79,211
2021-04-04,East,P00279,Toys,Action Figures,302.7,130.06,233
2022-03-14,West,P00699,Groceries,Fruits,367.4,149.23,113
2021-09-03,North,P00217,Groceries,Vegetables,319.07,-9.65,141
2023-11-22,South,P00797,Furniture,Beds,336.6,-49.93,208
2023-07-04,0,P00608,Electronics,Phones,525.08,-23.34,288
2023-03-12,South,P00793,Furniture,Beds,287.89,-11.92,112
2023-09-29,East,P00105,Electronics,Accessories,816.37,290.16,288
2023-06-03,North,P00662,Electronics,Laptops,110.11,37.41,68
2022-06-08,North,P00076,Clothing,Pants,133.48,61.17,164
2021-07-08,East,P00495,Toys,Board Games,54.03,17.78,327
2022-09-03,South,P00700,Toys,Board Games,989.47,186.53,0
2020-12-29,North,P00858,Clothing,Shoes,709.35,238.7,302
2020-01-20,South,P00472,Clothing,Pants,175.45,53.98,41
2022-07-07,West,P00186,Electronics,Phones,960.81,-24.19,53
2021-07-17,West,P00906,Toys,Action Figures,587.33,40.7,285
2023-02-28,North,P00220,Groceries,Fruits,535.55,254.44,159
2023-09-06,West,P00006,Furniture,Tables,42.62,11.38,189
2021-08-11,East,P00611,Furniture,Chairs,410.26,-47.45,16
2023-10-20,South,P00116,Clothing,Shirts,255.76,109.41,37
2021-06-03,South,P00107,Furniture,Chairs,662.36,164.84,18
2020-02-13,South,P00395,Furniture,Chairs,63.5,8.01,360
2021-04-01,East,P00915,Electronics,Accessories,794.43,-27.2,68
2022-07-31,North,P00622,Toys,Puzzles,589.9,-34.24,164
2022-04-20,West,P00276,Groceries,Fruits,691.29,-173.24,156
2021-03-10,East,P00901,Furniture,Tables,570.73,233.8,172
2020-06-01,South,P00346,Groceries,Beverages,255.29,76.22,232
2020-08-26,East,P00150,Toys,Puzzles,263.44,-47.63,48
2022-08-01,West,P00591,Toys,Action Figures,0,-13.74,359
2023-02-17,East,P00826,Furniture,Beds,876.2,128.05,117
2022-05-06,North,P00267,Electronics,Accessories,629.8,71.85,298
2020-05-23,South,P00176,Toys,Board Games,888.71,209.85,148
2022-10-22,North,P00819,Furniture,Tables,775.78,185.85,252
2020-07-06,South,P00507,Furniture,Beds,148,-12.52,364
2023-01-14,East,P00120,Groceries,Beverages,77.52,-18.4,330
2020-10-10,West,P00740,Electronics,Accessories,916.09,64.43,353
2021-07-31,North,P00878,Furniture,Beds,747.77,162.27,356
2022-10-13,South,P00202,Clothing,Pants,870.76,-184.95,166
2023-01-26,East,P00142,Electronics,Phones,92.81,14.13,157
2020-02-22,East,P00137,Furniture,Tables,394.5,148.2,322
2020-02-12,South,P00160,Clothing,Pants,22.94,1.84,339
2023-11-15,East,P00788,Clothing,Shoes,746.06,-198.11,149
2023-04-18,North,P00679,Electronics,Phones,955.93,113.23,357
2022-06-09,West,P00296,Clothing,Shoes,161.04,32.9,77
2021-10-11,South,P00005,Groceries,Vegetables,313.88,14.27,222
2022-05-21,West,P00904,Toys,Board Games,980.22,0,59
2022-07-12,South,P00699,Groceries,Vegetables,533.37,-35.72,213
2020-12-25,North,P00056,Clothing,Shirts,566.74,265.58,270
2021-03-17,East,P00657,Groceries,Beverages,317.68,-33.53,193
2021-02-17,South,P00377,Clothing,Shoes,804.77,247.49,294
2021-06-15,South,P00893,Furniture,Tables,367.45,-104.52,36
2021-10-11,South,P00055,Furniture,Chairs,218.48,64.09,215
2020-05-25,South,P00995,Electronics,Laptops,230.72,9.15,186
2022-05-14,North,P00355,Clothing,Shoes,168.6,54.43,111
2022-11-21,West,P00987,Electronics,Accessories,199.61,77.73,23
2020-06-14,North,P00968,Groceries,Vegetables,416.21,181.56,118
2022-12-26,East,P00140,Groceries,Fruits,868.68,153.84,287
2020-05-25,North,P00074,Groceries,Fruits,274.89,37.29,4
2022-01-14,North,P00890,Toys,Action Figures,317.65,-46.99,144
2020-08-29,East,P00357,Furniture,Chairs,175.05,28.2,158
2022-04-10,North,P00516,Electronics,Phones,795.13,373.74,75
2022-07-17,North,P00807,Groceries,Beverages,905.63,-206.13,335
2023-12-21,East,P00563,Toys,Action Figures,240.34,3.66,322
2020-08-20,East,P00799,Toys,Board Games,731.47,-158.48,32
2022-11-27,South,P00919,Electronics,Accessories,716.25,-7.71,195
2021-11-05,North,P00372,Clothing,Pants,639.27,147.08,82
2020-06-14,West,P00086,Electronics,Laptops,924.17,-59.54,350
2022-01-11,South,P00814,Electronics,Phones,579.33,-52.93,201
2022-06-04,West,P00548,Groceries,Beverages,28.03,-0.19,76
2022-02-26,South,P00643,Toys,Board Games,748.73,-18.22,360
2020-11-01,South,P00282,Groceries,Vegetables,652.15,307.74,354
2023-01-31,West,P00912,Electronics,Phones,373.85,181.36,254
2022-06-26,West,P00438,Clothing,Shoes,54.64,8.67,180
2022-07-18,South,P00807,Electronics,Accessories,454.62,-64.39,21
2023-07-05,East,P00577,Furniture,Chairs,563.75,130.88,22
2020-01-31,West,P00243,Furniture,Chairs,937.4,182.23,149
2024-02-09,West,P00089,Clothing,Shoes,576.9,267.02,126
2021-06-27,North,P00307,Toys,Puzzles,673.05,0,271
2023-12-15,South,P00643,Groceries,Fruits,329.28,93.32,97
2023-02-17,East,P00928,Clothing,Shoes,696.28,-63.09,30
2023-08-12,North,P00368,Groceries,Beverages,28.78,0.91,121
2023-02-25,0,P00733,Clothing,Shirts,319.54,-62.59,273
2020-01-09,West,P00701,Furniture,Beds,12.47,4.56,122
2020-08-20,West,P00851,Clothing,Shirts,472.24,-87.83,123
2023-03-22,East,P00141,Toys,Board Games,371.67,-93.84,169
2021-09-14,West,P00542,Furniture,Chairs,604.35,51.86,121
2022-05-04,North,P00712,Toys,Puzzles,104.77,47.39,341
2020-05-12,South,P00575,Groceries,Beverages,41.24,19.86,165
2023-12-28,South,P00875,Groceries,Beverages,768.68,-209.17,182
2020-11-21,East,P00319,Furniture,Tables,89.19,16.23,239
2022-10-14,East,P00680,Clothing,Shirts,646.71,125.23,298
2020-09-09,West,P00746,Groceries,Fruits,400.53,-69.05,186
2023-12-11,South,P00735,Clothing,Shoes,495.39,97.73,293
2021-05-31,South,P00088,Clothing,Pants,868.11,117.54,339
2022-01-04,South,P00995,Clothing,Pants,469.83,166.3,284
2021-08-09,North,P00114,Furniture,Tables,231.94,39.52,191
2022-06-09,North,P00648,Furniture,Chairs,910.84,343.53,323
2023-03-16,South,P00676,Furniture,Beds,341.42,36.21,39
2020-01-24,West,P00312,Clothing,Shirts,678.41,100.73,316
2023-02-10,East,P00659,Clothing,Pants,832.84,263.23,240
2023-07-02,East,P00667,Furniture,Chairs,445.88,-33.61,228
2023-10-14,North,P00165,Furniture,Tables,901.45,-202.27,111
2020-09-22,East,P00322,Toys,Action Figures,227.9,-13.62,221
2022-10-04,West,P00001,Electronics,Laptops,430.17,-89.52,118
2023-01-24,East,P00749,Toys,Board Games,621.26,115.55,135
2021-07-16,South,P00001,Furniture,Tables,627.95,-63.83,222
2023-05-24,North,P00994,Groceries,Beverages,182.46,-51.93,334
2020-04-14,West,P00353,Clothing,Pants,452.44,205.13,351
